Order_ID,Date,Product_ID,Product_Name,Category,Quantity,Unit_Cost,Unit_Price,Discount,Channel,Region,Skin_Type
YUL-14545,2025-08-21,P002,Fermented Rice Serum,Skin,1,15,45,0.0,Sephora,London,Sensitive
YUL-14546,2024-10-27,P002,Fermented Rice Serum,Skin,2,15,45,0.0,Sephora,London,Dry
YUL-14547,2025-02-22,P001,Deep Sea Hair Mask,Hair,1,12,38,0.25,Olive Young,London,Sensitive
YUL-14548,2024-01-11,P005,Ceramide Barrier Cream,Skin,2,14,42,0.2,Flagship Store,Seoul,Dry
YUL-14549,2025-03-17,P001,Deep Sea Hair Mask,Hair,1,12,38,0.0,Online,NYC,Oily
YUL-14550,2024-11-27,P003,Scalp Soothing Oil,Hair,2,8,28,0.25,Olive Young,London,Combination
YUL-14551,2024-09-25,P003,Scalp Soothing Oil,Hair,3,8,28,0.0,Olive Young,London,Oily
YUL-14552,2024-01-28,P002,Fermented Rice Serum,Skin,2,15,45,0.0,Flagship Store,London,Sensitive
YUL-14553,2024-01-18,P002,Fermented Rice Serum,Skin,1,15,45,0.25,Sephora,Seoul,Sensitive
YUL-14554,2025-06-12,P001,Deep Sea Hair Mask,Hair,4,12,38,0.0,Online,Seoul,Oily
YUL-14555,2025-03-24,P002,Fermented Rice Serum,Skin,1,15,45,0.2,Sephora,NYC,Oily
YUL-14556,2025-08-11,P003,Scalp Soothing Oil,Hair,2,8,28,0.0,Olive Young,NYC,Oily
YUL-14557,2025-04-12,P003,Scalp Soothing Oil,Hair,2,8,28,0.0,Flagship Store,London,Dry
YUL-14558,2024-02-25,P004,Mugwort Essence,Skin,4,10,32,0.0,Sephora,NYC,Combination
YUL-14559,2024-03-08,P004,Mugwort Essence,Skin,3,10,32,0.0,Olive Young,London,Oily
YUL-14560,2024-04-11,P002,Fermented Rice Serum,Skin,1,15,45,0.0,Olive Young,Seoul,Dry
YUL-14561,2025-04-06,P003,Scalp Soothing Oil,Hair,2,8,28,0.0,Online,Tokyo,Oily
YUL-14562,2025-03-28,P005,Ceramide Barrier Cream,Skin,2,14,42,0.1,Flagship Store,Tokyo,Combination
YUL-14563,2025-09-26,P002,Fermented Rice Serum,Skin,1,15,45,0.2,Olive Young,NYC,Combination
YUL-14564,2024-03-11,P002,Fermented Rice Serum,Skin,1,15,45,0.0,Sephora,NYC,Dry
YUL-14565,2024-02-23,P005,Ceramide Barrier Cream,Skin,4,14,42,0.1,Olive Young,Tokyo,Oily
YUL-14566,2024-11-18,P004,Mugwort Essence,Skin,4,10,32,0.2,Olive Young,NYC,Oily
YUL-14567,2025-04-05,P002,Fermented Rice Serum,Skin,1,15,45,0.25,Sephora,Tokyo,Dry
YUL-14568,2024-08-07,P002,Fermented Rice Serum,Skin,1,15,45,0.0,Sephora,Seoul,Sensitive
YUL-14569,2024-11-19,P005,Ceramide Barrier Cream,Skin,4,14,42,0.0,Flagship Store,Tokyo,Combination
YUL-14570,2025-08-09,P005,Ceramide Barrier Cream,Skin,4,14,42,0.0,Olive Young,Seoul,Sensitive
YUL-14571,2024-04-28,P001,Deep Sea Hair Mask,Hair,1,12,38,0.0,Flagship Store,London,Sensitive
YUL-14572,2025-07-18,P004,Mugwort Essence,Skin,3,10,32,0.25,Sephora,Seoul,Combination
YUL-14573,2024-04-25,P004,Mugwort Essence,Skin,2,10,32,0.25,Flagship Store,Tokyo,Combination
YUL-14574,2025-11-23,P001,Deep Sea Hair Mask,Hair,4,12,38,0.1,Online,Tokyo,Dry
YUL-14575,2024-08-03,P001,Deep Sea Hair Mask,Hair,2,12,38,0.25,Sephora,NYC,Combination
YUL-14576,2025-02-07,P004,Mugwort Essence,Skin,4,10,32,0.25,Olive Young,Tokyo,Combination
YUL-14577,2024-08-15,P005,Ceramide Barrier Cream,Skin,3,14,42,0.2,Sephora,Tokyo,Sensitive
YUL-14578,2024-02-17,P002,Fermented Rice Serum,Skin,4,15,45,0.0,Flagship Store,NYC,Sensitive
YUL-14579,2024-09-25,P005,Ceramide Barrier Cream,Skin,1,14,42,0.0,Online,London,Combination
YUL-14580,2025-01-08,P002,Fermented Rice Serum,Skin,4,15,45,0.0,Online,London,Combination
YUL-14581,2025-08-27,P005,Ceramide Barrier Cream,Skin,2,14,42,0.25,Online,Seoul,Sensitive
YUL-14582,2024-11-12,P002,Fermented Rice Serum,Skin,2,15,45,0.25,Flagship Store,NYC,Dry
YUL-14583,2024-03-09,P004,Mugwort Essence,Skin,2,10,32,0.0,Online,Tokyo,Sensitive
YUL-14584,2025-10-15,P003,Scalp Soothing Oil,Hair,3,8,28,0.2,Online,Seoul,Sensitive
YUL-14585,2025-07-06,P004,Mugwort Essence,Skin,1,10,32,0.25,Online,Seoul,Combination
YUL-14586,2024-06-12,P005,Ceramide Barrier Cream,Skin,4,14,42,0.1,Olive Young,Tokyo,Sensitive
YUL-14587,2024-05-03,P001,Deep Sea Hair Mask,Hair,1,12,38,0.2,Flagship Store,Tokyo,Combination
YUL-14588,2024-04-17,P001,Deep Sea Hair Mask,Hair,4,12,38,0.0,Sephora,London,Oily
YUL-14589,2025-05-19,P003,Scalp Soothing Oil,Hair,1,8,28,0.0,Flagship Store,London,Dry
YUL-14590,2025-02-13,P004,Mugwort Essence,Skin,2,10,32,0.2,Olive Young,London,Dry
YUL-14591,2025-12-28,P002,Fermented Rice Serum,Skin,4,15,45,0.1,Olive Young,Tokyo,Dry
YUL-14592,2025-10-29,P004,Mugwort Essence,Skin,4,10,32,0.1,Online,Tokyo,Combination
YUL-14593,2024-10-03,P002,Fermented Rice Serum,Skin,1,15,45,0.0,Online,Tokyo,Oily
YUL-14594,2025-10-19,P005,Ceramide Barrier Cream,Skin,2,14,42,0.0,Sephora,Tokyo,Oily
YUL-14595,2024-03-29,P003,Scalp Soothing Oil,Hair,3,8,28,0.0,Flagship Store,Tokyo,Combination
YUL-14596,2025-09-14,P005,Ceramide Barrier Cream,Skin,4,14,42,0.1,Online,Seoul,Dry
YUL-14597,2025-06-29,P001,Deep Sea Hair Mask,Hair,3,12,38,0.2,Olive Young,NYC,Combination
YUL-14598,2024-10-30,P002,Fermented Rice Serum,Skin,3,15,45,0.2,Olive Young,London,Combination
YUL-14599,2024-09-27,P002,Fermented Rice Serum,Skin,3,15,45,0.2,Online,Tokyo,Oily
YUL-14600,2024-01-26,P002,Fermented Rice Serum,Skin,1,15,45,0.0,Sephora,Seoul,Sensitive
YUL-14601,2024-07-30,P005,Ceramide Barrier Cream,Skin,1,14,42,0.0,Online,London,Combination
YUL-14602,2025-11-21,P004,Mugwort Essence,Skin,3,10,32,0.0,Online,NYC,Sensitive
YUL-14603,2025-04-24,P004,Mugwort Essence,Skin,2,10,32,0.2,Online,NYC,Sensitive
YUL-14604,2024-01-09,P004,Mugwort Essence,Skin,3,10,32,0.0,Olive Young,Seoul,Sensitive
YUL-14605,2024-10-07,P003,Scalp Soothing Oil,Hair,2,8,28,0.2,Flagship Store,London,Dry
YUL-14606,2025-08-18,P001,Deep Sea Hair Mask,Hair,3,12,38,0.0,Olive Young,London,Sensitive
YUL-14607,2024-05-05,P005,Ceramide Barrier Cream,Skin,2,14,42,0.0,Online,NYC,Combination
YUL-14608,2024-12-02,P005,Ceramide Barrier Cream,Skin,4,14,42,0.1,Online,Tokyo,Oily
YUL-14609,2024-01-08,P003,Scalp Soothing Oil,Hair,3,8,28,0.0,Olive Young,NYC,Oily
YUL-14610,2025-09-15,P004,Mugwort Essence,Skin,4,10,32,0.1,Olive Young,Seoul,Dry
YUL-14611,2025-01-11,P005,Ceramide Barrier Cream,Skin,1,14,42,0.0,Flagship Store,Tokyo,Dry
YUL-14612,2024-12-13,P004,Mugwort Essence,Skin,3,10,32,0.0,Olive Young,London,Dry
YUL-14613,2025-05-19,P005,Ceramide Barrier Cream,Skin,3,14,42,0.0,Flagship Store,NYC,Combination
YUL-14614,2025-02-16,P002,Fermented Rice Serum,Skin,3,15,45,0.0,Sephora,London,Oily
YUL-14615,2025-05-11,P002,Fermented Rice Serum,Skin,3,15,45,0.0,Sephora,Seoul,Sensitive
YUL-14616,2025-07-31,P004,Mugwort Essence,Skin,1,10,32,0.25,Sephora,Seoul,Oily
YUL-14617,2024-04-28,P002,Fermented Rice Serum,Skin,2,15,45,0.2,Online,Seoul,Combination
YUL-14618,2025-01-14,P005,Ceramide Barrier Cream,Skin,4,14,42,0.0,Flagship Store,London,Sensitive
YUL-14619,2025-04-20,P005,Ceramide Barrier Cream,Skin,2,14,42,0.2,Online,Tokyo,Combination
YUL-14620,2025-07-28,P005,Ceramide Barrier Cream,Skin,1,14,42,0.25,Olive Young,Seoul,Combination
YUL-14621,2024-11-24,P003,Scalp Soothing Oil,Hair,4,8,28,0.2,Sephora,London,Oily
YUL-14622,2025-03-22,P001,Deep Sea Hair Mask,Hair,1,12,38,0.2,Flagship Store,London,Oily
YUL-14623,2024-09-23,P003,Scalp Soothing Oil,Hair,1,8,28,0.0,Sephora,Seoul,Oily
YUL-14624,2025-01-31,P004,Mugwort Essence,Skin,2,10,32,0.1,Sephora,NYC,Oily
YUL-14625,2024-07-15,P004,Mugwort Essence,Skin,3,10,32,0.0,Online,London,Oily
YUL-14626,2025-05-07,P005,Ceramide Barrier Cream,Skin,3,14,42,0.25,Online,London,Dry
YUL-14627,2024-10-05,P004,Mugwort Essence,Skin,1,10,32,0.0,Olive Young,London,Oily
YUL-14628,2024-08-06,P002,Fermented Rice Serum,Skin,3,15,45,0.25,Flagship Store,Seoul,Dry
YUL-14629,2024-03-31,P002,Fermented Rice Serum,Skin,2,15,45,0.0,Online,Seoul,Dry
YUL-14630,2025-06-26,P005,Ceramide Barrier Cream,Skin,4,14,42,0.0,Olive Young,London,Sensitive
YUL-14631,2025-12-23,P002,Fermented Rice Serum,Skin,4,15,45,0.0,Sephora,Tokyo,Sensitive
YUL-14632,2024-05-13,P005,Ceramide Barrier Cream,Skin,2,14,42,0.0,Flagship Store,NYC,Combination
YUL-14633,2025-07-08,P002,Fermented Rice Serum,Skin,3,15,45,0.0,Sephora,London,Oily
YUL-14634,2025-01-09,P002,Fermented Rice Serum,Skin,2,15,45,0.0,Online,Seoul,Dry
YUL-14635,2025-04-24,P003,Scalp Soothing Oil,Hair,1,8,28,0.2,Online,NYC,Sensitive
YUL-14636,2024-03-14,P001,Deep Sea Hair Mask,Hair,2,12,38,0.1,Flagship Store,Seoul,Oily
YUL-14637,2025-07-15,P002,Fermented Rice Serum,Skin,2,15,45,0.0,Online,NYC,Combination
YUL-14638,2024-02-20,P002,Fermented Rice Serum,Skin,2,15,45,0.0,Online,NYC,Combination
YUL-14639,2025-02-08,P003,Scalp Soothing Oil,Hair,4,8,28,0.0,Sephora,Seoul,Oily
YUL-14640,2024-04-25,P003,Scalp Soothing Oil,Hair,3,8,28,0.2,Sephora,Seoul,Combination
YUL-14641,2024-04-10,P001,Deep Sea Hair Mask,Hair,1,12,38,0.0,Sephora,Seoul,Combination
YUL-14642,2025-12-17,P004,Mugwort Essence,Skin,3,10,32,0.0,Online,NYC,Combination
YUL-14643,2025-03-12,P002,Fermented Rice Serum,Skin,1,15,45,0.2,Online,Tokyo,Oily
YUL-14644,2024-04-28,P004,Mugwort Essence,Skin,4,10,32,0.25,Online,Seoul,Oily
YUL-14645,2024-01-12,P001,Deep Sea Hair Mask,Hair,2,12,38,0.0,Sephora,Tokyo,Oily
YUL-14646,2025-07-24,P001,Deep Sea Hair Mask,Hair,3,12,38,0.25,Online,Tokyo,Sensitive
YUL-14647,2024-09-19,P004,Mugwort Essence,Skin,4,10,32,0.1,Flagship Store,Tokyo,Sensitive
YUL-14648,2025-05-18,P003,Scalp Soothing Oil,Hair,2,8,28,0.0,Online,Tokyo,Oily
YUL-14649,2025-06-21,P001,Deep Sea Hair Mask,Hair,3,12,38,0.25,Olive Young,Seoul,Oily
YUL-14650,2025-06-05,P003,Scalp Soothing Oil,Hair,3,8,28,0.2,Online,London,Sensitive
YUL-14651,2025-07-22,P002,Fermented Rice Serum,Skin,2,15,45,0.2,Online,Tokyo,Oily
YUL-14652,2024-01-17,P002,Fermented Rice Serum,Skin,3,15,45,0.0,Flagship Store,London,Combination
YUL-14653,2024-09-30,P001,Deep Sea Hair Mask,Hair,4,12,38,0.0,Flagship Store,NYC,Combination
YUL-14654,2024-09-06,P004,Mugwort Essence,Skin,1,10,32,0.0,Sephora,Seoul,Combination
YUL-14655,2025-10-27,P003,Scalp Soothing Oil,Hair,3,8,28,0.0,Flagship Store,NYC,Dry
YUL-14656,2025-07-11,P001,Deep Sea Hair Mask,Hair,4,12,38,0.25,Olive Young,Tokyo,Combination
YUL-14657,2025-10-26,P002,Fermented Rice Serum,Skin,4,15,45,0.25,Olive Young,London,Dry
YUL-14658,2024-12-14,P003,Scalp Soothing Oil,Hair,1,8,28,0.0,Sephora,Tokyo,Dry
YUL-14659,2024-03-08,P004,Mugwort Essence,Skin,2,10,32,0.25,Olive Young,Tokyo,Dry
YUL-14660,2025-02-01,P001,Deep Sea Hair Mask,Hair,2,12,38,0.25,Online,NYC,Combination
YUL-14661,2025-09-13,P002,Fermented Rice Serum,Skin,4,15,45,0.1,Olive Young,Tokyo,Combination
YUL-14662,2025-09-28,P002,Fermented Rice Serum,Skin,3,15,45,0.0,Online,London,Dry
YUL-14663,2025-11-23,P005,Ceramide Barrier Cream,Skin,1,14,42,0.2,Online,London,Sensitive
YUL-14664,2024-09-03,P003,Scalp Soothing Oil,Hair,4,8,28,0.0,Online,London,Combination
YUL-14665,2024-03-17,P002,Fermented Rice Serum,Skin,4,15,45,0.2,Sephora,Tokyo,Oily
YUL-14666,2025-04-20,P002,Fermented Rice Serum,Skin,1,15,45,0.0,Sephora,Tokyo,Oily
YUL-14667,2025-02-19,P001,Deep Sea Hair Mask,Hair,3,12,38,0.0,Sephora,NYC,Sensitive
YUL-14668,2025-09-26,P005,Ceramide Barrier Cream,Skin,4,14,42,0.25,Online,London,Combination
YUL-14669,2025-06-01,P004,Mugwort Essence,Skin,3,10,32,0.0,Olive Young,Seoul,Oily
YUL-14670,2025-09-09,P002,Fermented Rice Serum,Skin,4,15,45,0.0,Olive Young,London,Dry
YUL-14671,2024-01-26,P003,Scalp Soothing Oil,Hair,1,8,28,0.25,Online,Seoul,Dry
YUL-14672,2025-11-06,P002,Fermented Rice Serum,Skin,3,15,45,0.0,Flagship Store,NYC,Sensitive
YUL-14673,2025-07-28,P004,Mugwort Essence,Skin,3,10,32,0.25,Olive Young,Tokyo,Oily
YUL-14674,2024-10-25,P003,Scalp Soothing Oil,Hair,3,8,28,0.0,Sephora,Seoul,Oily
YUL-14675,2024-03-21,P002,Fermented Rice Serum,Skin,3,15,45,0.0,Flagship Store,NYC,Oily
YUL-14676,2025-09-29,P003,Scalp Soothing Oil,Hair,2,8,28,0.0,Olive Young,London,Combination
YUL-14677,2025-02-27,P001,Deep Sea Hair Mask,Hair,3,12,38,0.0,Sephora,Tokyo,Oily
YUL-14678,2025-02-15,P004,Mugwort Essence,Skin,1,10,32,0.0,Online,Seoul,Dry
YUL-14679,2025-08-09,P001,Deep Sea Hair Mask,Hair,4,12,38,0.0,Online,London,Combination
YUL-14680,2024-02-05,P004,Mugwort Essence,Skin,1,10,32,0.0,Online,London,Sensitive
YUL-14681,2025-05-25,P002,Fermented Rice Serum,Skin,2,15,45,0.0,Olive Young,NYC,Oily
YUL-14682,2024-01-07,P004,Mugwort Essence,Skin,1,10,32,0.1,Online,NYC,Dry
YUL-14683,2025-03-26,P001,Deep Sea Hair Mask,Hair,4,12,38,0.1,Sephora,Seoul,Oily
YUL-14684,2024-07-06,P002,Fermented Rice Serum,Skin,1,15,45,0.1,Olive Young,London,Oily
YUL-14685,2025-12-12,P003,Scalp Soothing Oil,Hair,3,8,28,0.1,Online,NYC,Sensitive
YUL-14686,2024-12-18,P002,Fermented Rice Serum,Skin,2,15,45,0.0,Sephora,London,Oily
YUL-14687,2024-07-19,P004,Mugwort Essence,Skin,1,10,32,0.0,Flagship Store,NYC,Oily
YUL-14688,2024-01-26,P001,Deep Sea Hair Mask,Hair,3,12,38,0.0,Online,Seoul,Combination
YUL-14689,2024-07-05,P002,Fermented Rice Serum,Skin,4,15,45,0.0,Olive Young,Tokyo,Sensitive
YUL-14690,2024-01-14,P004,Mugwort Essence,Skin,1,10,32,0.1,Flagship Store,Seoul,Oily
YUL-14691,2025-05-30,P005,Ceramide Barrier Cream,Skin,1,14,42,0.1,Online,NYC,Oily
YUL-14692,2025-01-21,P002,Fermented Rice Serum,Skin,4,15,45,0.0,Flagship Store,London,Dry
YUL-14693,2025-04-04,P002,Fermented Rice Serum,Skin,1,15,45,0.25,Online,Seoul,Oily
YUL-14694,2024-10-21,P005,Ceramide Barrier Cream,Skin,1,14,42,0.2,Online,Tokyo,Sensitive
YUL-14695,2024-03-16,P004,Mugwort Essence,Skin,4,10,32,0.0,Online,London,Dry
YUL-14696,2024-02-09,P005,Ceramide Barrier Cream,Skin,4,14,42,0.0,Sephora,Tokyo,Sensitive
YUL-14697,2025-05-10,P005,Ceramide Barrier Cream,Skin,3,14,42,0.0,Sephora,London,Oily
YUL-14698,2024-06-07,P005,Ceramide Barrier Cream,Skin,1,14,42,0.25,Olive Young,Tokyo,Sensitive
YUL-14699,2025-11-13,P001,Deep Sea Hair Mask,Hair,4,12,38,0.0,Online,Seoul,Dry
YUL-14700,2025-07-27,P002,Fermented Rice Serum,Skin,3,15,45,0.0,Olive Young,Tokyo,Combination
YUL-14701,2024-06-21,P005,Ceramide Barrier Cream,Skin,1,14,42,0.0,Sephora,NYC,Dry
YUL-14702,2024-07-27,P002,Fermented Rice Serum,Skin,3,15,45,0.2,Flagship Store,London,Dry
YUL-14703,2025-11-01,P005,Ceramide Barrier Cream,Skin,3,14,42,0.25,Flagship Store,Seoul,Dry
YUL-14704,2025-08-25,P004,Mugwort Essence,Skin,2,10,32,0.2,Sephora,Seoul,Oily
YUL-14705,2024-09-23,P002,Fermented Rice Serum,Skin,2,15,45,0.0,Olive Young,NYC,Combination
YUL-14706,2024-06-27,P002,Fermented Rice Serum,Skin,1,15,45,0.1,Flagship Store,NYC,Oily
YUL-14707,2024-11-04,P001,Deep Sea Hair Mask,Hair,4,12,38,0.1,Flagship Store,Seoul,Sensitive
YUL-14708,2025-12-16,P001,Deep Sea Hair Mask,Hair,4,12,38,0.2,Olive Young,London,Combination
YUL-14709,2025-06-11,P004,Mugwort Essence,Skin,4,10,32,0.0,Olive Young,Tokyo,Oily
YUL-14710,2024-02-08,P001,Deep Sea Hair Mask,Hair,1,12,38,0.0,Flagship Store,Seoul,Dry
YUL-14711,2024-03-01,P001,Deep Sea Hair Mask,Hair,2,12,38,0.0,Online,London,Oily
YUL-14712,2025-04-12,P002,Fermented Rice Serum,Skin,1,15,45,0.0,Online,Seoul,Combination
YUL-14713,2025-06-18,P004,Mugwort Essence,Skin,3,10,32,0.1,Flagship Store,Seoul,Combination
YUL-14714,2025-06-23,P001,Deep Sea Hair Mask,Hair,4,12,38,0.0,Online,Seoul,Sensitive
YUL-14715,2025-10-04,P004,Mugwort Essence,Skin,4,10,32,0.1,Online,NYC,Dry
YUL-14716,2025-05-13,P002,Fermented Rice Serum,Skin,1,15,45,0.1,Online,Seoul,Oily
YUL-14717,2024-08-20,P001,Deep Sea Hair Mask,Hair,2,12,38,0.0,Olive Young,Seoul,Combination
YUL-14718,2024-03-06,P004,Mugwort Essence,Skin,4,10,32,0.0,Online,Tokyo,Oily
YUL-14719,2024-02-05,P003,Scalp Soothing Oil,Hair,2,8,28,0.2,Flagship Store,Tokyo,Combination
YUL-14720,2025-12-25,P005,Ceramide Barrier Cream,Skin,4,14,42,0.0,Olive Young,London,Dry
YUL-14721,2024-03-21,P003,Scalp Soothing Oil,Hair,4,8,28,0.0,Flagship Store,Tokyo,Oily
YUL-14722,2024-07-10,P002,Fermented Rice Serum,Skin,3,15,45,0.0,Olive Young,Tokyo,Oily
YUL-14723,2025-12-17,P003,Scalp Soothing Oil,Hair,2,8,28,0.0,Sephora,London,Combination
YUL-14724,2025-09-13,P005,Ceramide Barrier Cream,Skin,4,14,42,0.0,Olive Young,NYC,Dry
YUL-14725,2024-04-22,P005,Ceramide Barrier Cream,Skin,4,14,42,0.0,Sephora,London,Oily
YUL-14726,2025-07-07,P003,Scalp Soothing Oil,Hair,2,8,28,0.25,Flagship Store,Seoul,Combination
YUL-14727,2024-07-27,P003,Scalp Soothing Oil,Hair,1,8,28,0.2,Olive Young,Seoul,Sensitive
YUL-14728,2025-07-29,P004,Mugwort Essence,Skin,1,10,32,0.0,Sephora,NYC,Oily
YUL-14729,2025-03-20,P001,Deep Sea Hair Mask,Hair,2,12,38,0.1,Olive Young,NYC,Dry
YUL-14730,2024-05-10,P002,Fermented Rice Serum,Skin,2,15,45,0.1,Sephora,London,Combination
YUL-14731,2025-12-14,P003,Scalp Soothing Oil,Hair,1,8,28,0.2,Flagship Store,Seoul,Combination
YUL-14732,2024-06-19,P002,Fermented Rice Serum,Skin,3,15,45,0.25,Flagship Store,London,Sensitive
YUL-14733,2025-03-11,P004,Mugwort Essence,Skin,4,10,32,0.25,Flagship Store,London,Sensitive
YUL-14734,2024-11-23,P001,Deep Sea Hair Mask,Hair,1,12,38,0.0,Flagship Store,London,Sensitive
YUL-14735,2025-05-14,P003,Scalp Soothing Oil,Hair,4,8,28,0.0,Sephora,London,Sensitive
YUL-14736,2025-06-22,P003,Scalp Soothing Oil,Hair,1,8,28,0.0,Online,London,Dry
YUL-14737,2024-11-14,P002,Fermented Rice Serum,Skin,1,15,45,0.25,Sephora,Tokyo,Dry
YUL-14738,2024-07-02,P003,Scalp Soothing Oil,Hair,2,8,28,0.25,Olive Young,Tokyo,Dry
YUL-14739,2024-05-06,P004,Mugwort Essence,Skin,2,10,32,0.0,Online,Tokyo,Sensitive
YUL-14740,2025-10-17,P002,Fermented Rice Serum,Skin,2,15,45,0.0,Flagship Store,NYC,Sensitive
YUL-14741,2024-03-07,P003,Scalp Soothing Oil,Hair,2,8,28,0.0,Online,NYC,Dry
YUL-14742,2024-10-06,P001,Deep Sea Hair Mask,Hair,4,12,38,0.1,Online,Seoul,Combination
YUL-14743,2024-07-05,P004,Mugwort Essence,Skin,4,10,32,0.0,Olive Young,Seoul,Sensitive
YUL-14744,2025-03-29,P005,Ceramide Barrier Cream,Skin,1,14,42,0.0,Sephora,NYC,Dry
YUL-14745,2024-07-28,P002,Fermented Rice Serum,Skin,4,15,45,0.2,Online,Seoul,Combination
YUL-14746,2024-11-03,P002,Fermented Rice Serum,Skin,3,15,45,0.25,Flagship Store,Tokyo,Sensitive
YUL-14747,2025-12-29,P003,Scalp Soothing Oil,Hair,2,8,28,0.0,Online,Tokyo,Dry
YUL-14748,2025-11-29,P004,Mugwort Essence,Skin,1,10,32,0.0,Olive Young,NYC,Sensitive
YUL-14749,2024-03-20,P003,Scalp Soothing Oil,Hair,1,8,28,0.1,Sephora,Tokyo,Combination
YUL-14750,2024-07-06,P004,Mugwort Essence,Skin,2,10,32,0.0,Sephora,London,Oily
YUL-14751,2025-11-06,P005,Ceramide Barrier Cream,Skin,3,14,42,0.2,Sephora,Tokyo,Sensitive
YUL-14752,2025-07-30,P005,Ceramide Barrier Cream,Skin,4,14,42,0.0,Flagship Store,London,Combination
YUL-14753,2025-09-12,P002,Fermented Rice Serum,Skin,4,15,45,0.0,Olive Young,NYC,Dry
YUL-14754,2025-01-13,P003,Scalp Soothing Oil,Hair,2,8,28,0.0,Online,Seoul,Dry
YUL-14755,2024-07-19,P002,Fermented Rice Serum,Skin,2,15,45,0.0,Online,NYC,Oily
YUL-14756,2024-11-24,P001,Deep Sea Hair Mask,Hair,2,12,38,0.2,Olive Young,NYC,Combination
YUL-14757,2024-10-29,P002,Fermented Rice Serum,Skin,2,15,45,0.0,Olive Young,Tokyo,Sensitive
YUL-14758,2024-11-27,P001,Deep Sea Hair Mask,Hair,1,12,38,0.0,Sephora,NYC,Oily
YUL-14759,2025-01-29,P002,Fermented Rice Serum,Skin,3,15,45,0.0,Online,London,Oily
YUL-14760,2025-05-09,P001,Deep Sea Hair Mask,Hair,2,12,38,0.0,Sephora,Seoul,Dry
YUL-14761,2025-08-17,P005,Ceramide Barrier Cream,Skin,1,14,42,0.0,Sephora,Seoul,Combination
YUL-14762,2025-12-21,P001,Deep Sea Hair Mask,Hair,3,12,38,0.0,Online,Seoul,Sensitive
YUL-14763,2025-03-31,P005,Ceramide Barrier Cream,Skin,3,14,42,0.0,Online,Seoul,Combination
YUL-14764,2024-08-15,P002,Fermented Rice Serum,Skin,2,15,45,0.0,Online,NYC,Sensitive
YUL-14765,2024-03-29,P003,Scalp Soothing Oil,Hair,2,8,28,0.25,Olive Young,Seoul,Dry
YUL-14766,2024-04-26,P004,Mugwort Essence,Skin,1,10,32,0.0,Olive Young,London,Combination
YUL-14767,2025-12-06,P001,Deep Sea Hair Mask,Hair,1,12,38,0.0,Flagship Store,NYC,Oily
YUL-14768,2025-10-27,P003,Scalp Soothing Oil,Hair,2,8,28,0.2,Olive Young,Seoul,Oily
YUL-14769,2024-07-25,P001,Deep Sea Hair Mask,Hair,3,12,38,0.2,Sephora,London,Sensitive
YUL-14770,2024-09-18,P005,Ceramide Barrier Cream,Skin,1,14,42,0.0,Flagship Store,Seoul,Sensitive
YUL-14771,2025-05-18,P004,Mugwort Essence,Skin,4,10,32,0.0,Online,Seoul,Combination
YUL-14772,2024-05-10,P004,Mugwort Essence,Skin,1,10,32,0.25,Online,NYC,Oily
YUL-14773,2024-08-28,P003,Scalp Soothing Oil,Hair,1,8,28,0.1,Sephora,NYC,Dry
YUL-14774,2025-05-12,P003,Scalp Soothing Oil,Hair,2,8,28,0.0,Flagship Store,Seoul,Oily
YUL-14775,2025-02-13,P001,Deep Sea Hair Mask,Hair,2,12,38,0.1,Flagship Store,Tokyo,Dry
YUL-14776,2025-03-01,P001,Deep Sea Hair Mask,Hair,1,12,38,0.1,Olive Young,Seoul,Oily
YUL-14777,2024-08-31,P003,Scalp Soothing Oil,Hair,1,8,28,0.0,Sephora,Seoul,Dry
YUL-14778,2025-08-27,P003,Scalp Soothing Oil,Hair,4,8,28,0.0,Online,London,Dry
YUL-14779,2025-02-16,P001,Deep Sea Hair Mask,Hair,3,12,38,0.25,Olive Young,NYC,Oily
YUL-14780,2024-08-03,P005,Ceramide Barrier Cream,Skin,2,14,42,0.1,Sephora,Seoul,Dry
YUL-14781,2024-01-23,P004,Mugwort Essence,Skin,2,10,32,0.0,Sephora,Seoul,Combination
YUL-14782,2024-09-22,P005,Ceramide Barrier Cream,Skin,4,14,42,0.0,Online,Seoul,Oily
YUL-14783,2024-08-16,P003,Scalp Soothing Oil,Hair,1,8,28,0.0,Flagship Store,London,Dry
YUL-14784,2025-07-21,P001,Deep Sea Hair Mask,Hair,4,12,38,0.1,Flagship Store,NYC,Sensitive
YUL-14785,2025-03-21,P001,Deep Sea Hair Mask,Hair,4,12,38,0.0,Sephora,NYC,Oily
YUL-14786,2025-10-08,P002,Fermented Rice Serum,Skin,4,15,45,0.2,Olive Young,Seoul,Combination
YUL-14787,2024-12-22,P005,Ceramide Barrier Cream,Skin,2,14,42,0.0,Sephora,London,Combination
YUL-14788,2024-10-20,P003,Scalp Soothing Oil,Hair,2,8,28,0.2,Olive Young,Seoul,Oily
YUL-14789,2025-09-15,P004,Mugwort Essence,Skin,4,10,32,0.25,Olive Young,London,Oily
YUL-14790,2025-02-17,P004,Mugwort Essence,Skin,3,10,32,0.0,Olive Young,Seoul,Dry
YUL-14791,2024-10-24,P002,Fermented Rice Serum,Skin,2,15,45,0.2,Online,London,Oily
YUL-14792,2024-03-24,P004,Mugwort Essence,Skin,3,10,32,0.1,Flagship Store,London,Dry
